Date,AAPL,AXP,KO,BAC,CVX,OXY,MCO,KHC,CB,DVA,KR,VRSN,V,SIRI,STZ,MA,AMZN,AON,COF,DPZ,ALLY,TMUS,CHTR,LPX,POOL,FWONK,NVR,DEO,JEF,LILA,BATRK,LILAK,NU,C
2000-01-18,0.7809388637542725,31.35892105102539,15.929444313049316,12.446831703186035,17.335205078125,5.233255863189697,8.152547836303711,,11.428997993469238,2.3958330154418945,6.402783393859863,166.7219696044922,,399.0397033691406,5.668022632598877,,3.206249952316284,19.633644104003906,30.96784782409668,,,,,9.848126411437988,3.5008466243743896,,47.75,15.716562271118164,4.451143264770508,,,,,232.21348571777344
2000-01-19,0.8006620407104492,30.815824508666992,15.990710258483887,12.446831703186035,17.068315505981445,5.307588577270508,8.299003601074219,,11.764050483703613,1.625,6.402783393859863,165.24000549316406,,423.97967529296875,5.796842098236084,,3.340625047683716,18.651954650878906,31.605419158935547,,,,,9.848126411437988,3.4282913208007812,,47.75,15.773509979248047,4.50216007232666,,,,,237.1754608154297
2000-01-20,0.8527875542640686,31.32659149169922,16.143882751464844,12.207781791687012,16.983400344848633,5.262986183166504,8.20136547088623,,11.764050483703613,1.7708330154418945,6.180464267730713,176.9899444580078,,435.8828125,5.823963165283203,,3.237499952316284,18.01172637939453,30.876760482788086,,,,,9.848126411437988,3.41015362739563,,48.25,15.460314750671387,4.349111557006836,,,,,232.64788818359375
2000-01-21,0.8363520503044128,31.384790420532227,16.388944625854492,11.847180366516113,17.18962860107422,5.158914566040039,8.250184059143066,,11.950191497802734,1.9166669845581055,5.980380058288574,176.09017944335938,,442.68475341796875,5.654463768005371,,3.1031250953674316,17.456871032714844,30.148096084594727,,,,,9.527491569519043,3.41015362739563,,48.5625,15.65961742401123,4.336359977722168,,,,,224.02670288085938
2000-01-24,0.7983145117759705,31.449445724487305,15.89880657196045,11.555460929870605,17.238147735595703,4.96564245223999,8.152547836303711,,11.950191497802734,1.6666669845581055,5.802524089813232,165.92807006835938,,443.8183288574219,5.498525142669678,,3.5062499046325684,16.560548782348633,29.9659481048584,,,,,9.069437980651855,3.618752956390381,,48.75,15.033231735229492,4.285343170166016,,,,,219.06478881835938
2000-01-25,0.8433953523635864,32.768455505371094,16.143882751464844,11.701321601867676,17.18962860107422,4.712901592254639,7.957274436950684,,11.652363777160645,1.6458330154418945,5.735827922821045,166.7219696044922,,431.9151306152344,5.532426357269287,,3.4625000953674316,16.00566864013672,29.1917667388916,,,,,9.023635864257812,3.6006126403808594,,49.25,14.406853675842285,4.310850143432617,,,,,221.7937469482422
2000-01-26,0.8278989195823669,33.052955627441406,15.454627990722656,12.219935417175293,17.03192901611328,4.831835746765137,7.566742897033691,,11.280089378356934,1.6458330154418945,5.86922025680542,160.7411651611328,,428.5142822265625,5.640903949737549,,3.2406249046325684,17.24346160888672,30.5579776763916,,,,,9.344271659851074,3.754795789718628,,48.625,14.150603294372559,4.349111557006836,,,,,230.72511291503906
2000-01-27,0.8264902830123901,33.71245574951172,14.581568717956543,12.479243278503418,16.364721298217773,4.787234306335449,7.66437292098999,,10.982259750366211,1.5833330154418945,6.024842262268066,148.21055603027344,,408.10882568359375,5.586663722991943,,3.346874952316284,18.054418563842773,30.239192962646484,,,,,9.848126411437988,3.8273532390594482,,47.125,13.865880012512207,4.349111557006836,,,,,234.19833374023438
2000-01-28,0.7635640501976013,32.74258804321289,13.95357894897461,11.86337947845459,16.025053024291992,4.757501125335693,7.469103813171387,,10.721670150756836,1.5208330154418945,5.891449928283691,139.2790069580078,,399.0397033691406,5.525644779205322,,3.0843749046325684,17.670278549194336,29.1917667388916,,,,,9.527491569519043,3.7729339599609375,,46.375,13.951298713684082,4.323605537414551,,,,,222.78623962402344
2000-01-31,0.7795301079750061,34.08747482299805,14.076117515563965,12.560279846191406,16.231277465820312,4.727768421173096,7.371466159820557,,10.535527229309082,1.5416669845581055,6.180464267730713,136.65908813476562,,375.2333984375,5.627343654632568,,3.2281250953674316,17.670278549194336,29.8748722076416,,,,,9.435881614685059,3.763864755630493,,45.25,13.751991271972656,4.336359977722168,,,,,226.2594757080078
2000-02-01,0.7532327175140381,34.9668083190918,14.244599342346191,12.706136703491211,16.14636993408203,4.712901592254639,7.615550994873047,,10.721670150756836,1.5208330154418945,6.313857078552246,143.48675537109375,,408.10882568359375,5.722262382507324,,3.371875047683716,17.96906089782715,29.28284454345703,,,,,9.573298454284668,3.7366583347320557,,44.875,13.552691459655762,4.387373924255371,,,,,231.22122192382812
2000-02-02,0.7424320578575134,33.97110366821289,13.815733909606934,12.381998062133789,16.037189483642578,4.668299674987793,7.615550994873047,,10.34938907623291,1.5625,6.469480991363525,148.250244140625,,416.0443115234375,5.742602348327637,,3.471874952316284,18.651954650878906,29.009586334228516,,,,,9.48168659210205,3.7729339599609375,,44.625,13.467277526855469,4.336359977722168,,,,,229.2365264892578
2000-02-03,0.7762433290481567,33.69953536987305,13.540019035339355,12.041657447814941,15.806694030761719,4.6385650634765625,7.66437292098999,,10.126018524169922,1.5208330154418945,6.402783393859863,154.5486297607422,,428.5142822265625,5.735823154449463,,4.209374904632568,18.651954650878906,28.508642196655273,,,,,9.252660751342773,3.727585792541504,,44.375,13.8943510055542,4.43839168548584,,,,,224.1514892578125
2000-02-04,0.8114632368087769,33.40209197998047,13.785100936889648,11.89579963684082,15.24867057800293,4.6385650634765625,7.615550994873047,,10.05156135559082,1.4583330154418945,6.269392013549805,160.00018310546875,,442.11785888671875,5.532426357269287,,3.9281249046325684,18.71045684814453,28.098758697509766,,,,,9.069437980651855,3.881767988204956,,45.3125,13.211029052734375,4.655208587646484,,,,,217.93194580078125
2000-02-07,0.8570135235786438,33.60898208618164,13.93825626373291,11.749934196472168,15.345724105834961,4.623696804046631,7.66437292098999,,9.9771089553833,1.4583330154418945,6.024842262268066,154.6015625,,451.1869812011719,5.708704471588135,,3.75,19.011545181274414,27.66272735595703,,,,,8.794607162475586,3.8454909324645996,,45.875,13.695046424865723,4.565930366516113,,,,,216.43919372558594
2000-02-08,0.8631190061569214,33.725379943847656,14.014836311340332,12.219935417175293,15.200145721435547,4.593964099884033,7.762011528015137,,9.790966987609863,1.4583330154418945,6.336087703704834,160.423583984375,,490.29736328125,5.586663722991943,,4.15625,18.280324935913086,27.252573013305664,,,,,8.932024955749512,3.990602731704712,,45.875,13.922826766967773,4.46389627456665,,,,,222.90757751464844
2000-02-09,0.8462129235267639,32.39344024658203,13.968897819519043,11.944418907165527,14.557209014892578,4.519627571105957,7.66437292098999,,9.493142127990723,1.4166669845581055,6.047074317932129,164.97537231445312,,480.66156005859375,5.708704471588135,,4.012499809265137,16.817888259887695,25.520809173583984,,,,,8.748801231384277,3.8999063968658447,,44.1875,13.922826766967773,4.4256367683410645,,,,,215.69293212890625
2000-02-10,0.8527875542640686,31.966693878173828,13.892312049865723,11.636492729187012,14.909006118774414,4.504760265350342,7.517917156219482,,9.19532299041748,1.3333330154418945,5.758058071136475,186.09349060058594,,471.5924377441406,5.803622245788574,,3.809375047683716,16.12968635559082,24.42706871032715,,,,,8.794607162475586,3.8908374309539795,,42.25,13.865880012512207,4.400129318237305,,,,,213.70266723632812
2000-02-11,0.817098081111908,31.759828567504883,13.616615295410156,11.717521667480469,14.363103866577148,4.400689125061035,7.371466159820557,,8.89749526977539,1.3541669845581055,5.958146572113037,176.9899444580078,,472.7259826660156,5.70192289352417,,3.809375047683716,16.473804473876953,24.518207550048828,,,,,8.748801231384277,3.872699022293091,,42.5,13.324909210205078,4.400129318237305,,,,,214.94651794433594
2000-02-14,0.8701624870300293,31.863237380981445,13.264327049255371,11.474427223205566,14.326722145080566,4.103344917297363,7.713192939758301,,8.89749526977539,1.25,5.824755668640137,170.6386260986328,,447.78607177734375,5.796842098236084,,3.721874952316284,16.774892807006836,24.928363800048828,,,,,8.574530601501465,3.8454909324645996,,42.75,13.552691459655762,4.4256367683410645,,,,,214.94651794433594
2000-02-15,0.8941119909286499,32.92363357543945,13.647242546081543,11.830974578857422,15.04244327545166,4.266886234283447,7.957274436950684,,9.046407699584961,1.2916669845581055,6.047074317932129,185.03494262695312,,444.3851013183594,5.769721984863281,,3.690624952316284,16.38777732849121,27.02471160888672,,,,,8.713577270507812,3.7910726070404053,,43.375,13.951298713684082,4.387373924255371,,,,,218.4295196533203
2000-02-16,0.8574830889701843,31.8309326171875,13.126476287841797,11.717521667480469,15.23084545135498,4.311487674713135,7.859647750854492,,10.796120643615723,1.2916669845581055,5.980380058288574,186.92710876464844,,515.2373657226562,5.647683143615723,,3.534374952316284,16.086694717407227,27.343711853027344,,,,,8.667228698730469,3.5552666187286377,,43.875,14.492268562316895,4.412880897521973,,,,,213.453857421875
